,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
21395,321,0,0,F6,F6,F6,0
21396,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21397,321,0,0,G6,G6,G6,0
21398,321,0,0,C-6,C-6,C-6,0
21399,321,0,0,F6,F6,F6,0
21400,321,0,0,F-6,Bbm7b5,Bbm7b5,0
21401,321,0,0,Bb6,Bb6,Bb6,0
21402,321,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
21403,321,0,0,Eb-,Eb-,Eb-,0
21404,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21405,321,0,0,G6,G6,G6,0
21406,321,0,0,Bbm7b5,C-6,Bbm7b5,0
21407,321,0,0,Bbm7b5,G-6,G6,0
21408,321,0,0,G6,G6,G6,0
21409,321,0,0,C-6,C-6,C-6,0
21410,321,0,0,F6,F6,F6,0
21411,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21412,321,0,0,G6,G6,G6,0
21413,321,0,0,C-6,C-6,C-6,0
21414,321,0,0,F6,F6,F6,0
21415,321,0,0,F-6,Bbm7b5,Bbm7b5,0
21416,321,0,0,Bb6,Bb6,Bb6,0
21417,321,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
21418,321,0,0,Eb-,Eb-,Eb-,0
21419,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21420,321,0,0,G6,G6,G6,0
21421,321,0,0,C-6,C-6,Bbm7b5,0
21422,321,0,0,F6,F6,F6,0
21423,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21424,321,0,0,G6,G6,G6,0
21425,321,0,0,C-6,C-6,C-6,0
21426,321,0,0,F6,F6,F6,0
21427,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21428,321,0,0,G6,G6,G6,0
21429,321,0,0,C-6,C-6,C-6,0
21430,321,0,0,F6,F6,F6,0
21431,321,0,0,F-6,Bbm7b5,Bbm7b5,0
21432,321,0,0,Bb6,Bb6,Bb6,0
21433,321,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
21434,321,0,0,Eb-,Eb-,Eb-,0
21435,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21436,321,0,0,G6,G6,G6,0
21437,321,0,0,Bbm7b5,C-6,C-6,0
21438,321,0,0,D6,G-6,G6,0
21439,321,0,0,G6,G6,G6,0
21440,321,0,0,C6,C6,C6,0
21441,321,0,0,F6,F6,F6,0
21442,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21443,321,0,0,G6,G6,G6,0
21444,321,0,0,C-6,C-6,C-6,0
21445,321,0,0,F6,F6,F6,0
21446,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21447,321,0,0,G6,G6,G6,0
21448,321,0,0,C-6,C-6,C-6,0
21449,321,0,0,F6,F6,F6,0
21450,321,0,0,F-6,Bbm7b5,Bbm7b5,0
21451,321,0,0,Bb6,Bb6,Bb6,0
21452,321,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
21453,321,0,0,Eb-,Eb-,Eb-,0
21454,321,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21455,321,0,0,G6,G6,G6,0
21456,321,0,0,Bbm7b5,C-6,Bbm7b5,0
21457,323,0,0,D#dim,G6,D6,0
21458,323,0,0,D#dim,Eb6,D#dim,0
21459,323,0,0,Eb,G+,D#dim,0
21460,323,0,0,D#dim,D#dim,E-,0
21461,323,0,0,D#dim,G+,D-6,0
21462,323,0,0,D#dim,G+,D-6,0
21463,323,0,0,Eb,G+,D-6,0
21464,323,0,0,D#dim,D#dim,E-,0
21465,324,0,0,Eb6,Eb6,Eb6,0
21466,324,0,0,Bb6,Bb6,Bb6,0
21467,324,0,0,Eb6,Eb6,Eb6,0
21468,324,0,0,Bb6,Bb6,Bb6,0
21469,324,0,0,D-6,G6,G6,0
21470,324,0,0,G6,G6,G6,0
21471,324,0,0,C-6,C-6,C-6,0
21472,324,0,0,F6,F6,F6,0
21473,324,0,0,Bb6,Bb6,Bb6,0
21474,324,0,0,C-6,F6,F6,0
21475,324,0,0,F6,F6,F6,0
21476,324,0,0,Bb6,Bb6,Bb6,0
21477,324,0,0,Eb6,F6,Eb6,0
21478,324,0,0,Bb6,Bb6,Bb6,0
21479,324,0,0,Eb6,Eb6,Eb6,0
21480,324,0,0,Bb6,Bb6,Bb6,0
21481,324,0,0,D-6,Eb6,G6,0
21482,324,0,0,G6,G6,G6,0
21483,324,0,0,C-6,C-6,C-6,0
21484,324,0,0,F6,F6,F6,0
21485,324,0,0,Bb6,Bb6,Bb6,0
21486,324,0,0,C-6,F6,F6,0
21487,324,0,0,F6,F6,F6,0
21488,324,0,0,Bb6,Bb6,Bb6,0
21489,324,0,0,Eb6,F6,Eb6,0
21490,324,0,0,Bb6,Bb6,Bb6,0
21491,324,0,0,Eb6,Eb6,Eb6,0
21492,324,0,0,Bb6,Bb6,Bb6,0
21493,324,0,0,D-6,C-6,G6,0
21494,324,0,0,G6,G6,G6,0
21495,324,0,0,C-6,C-6,C-6,0
21496,324,0,0,F6,F6,F6,0
21497,324,0,0,Bb6,Bb6,Bb6,0
21498,324,0,0,C-6,F6,F6,0
21499,324,0,0,F6,F6,F6,0
21500,324,0,0,Bb6,Bb6,Bb6,0
21501,324,0,0,Eb6,F6,Eb6,0
21502,324,0,0,Bb6,Bb6,Bb6,0
21503,324,0,0,Eb6,Eb6,Eb6,0
21504,324,0,0,Bb6,Bb6,Bb6,0
21505,324,0,0,D-6,C-6,G6,0
21506,324,0,0,G6,G6,G6,0
21507,324,0,0,C-6,C-6,C-6,0
21508,324,0,0,F6,F6,F6,0
21509,324,0,0,Bb6,Bb6,Bb6,0
21510,324,0,0,C-6,F6,F6,0
21511,324,0,0,F6,F6,F6,0
21512,324,0,0,Bb6,Bb6,Bb6,0
21513,324,0,0,Eb6,F6,Eb6,0
21514,324,0,0,Bb6,Bb6,Bb6,0
21515,324,0,0,Eb6,Eb6,Eb6,0
21516,324,0,0,Bb6,Bb6,Bb6,0
21517,324,0,0,D-6,C-6,G6,0
21518,324,0,0,G6,G6,G6,0
21519,324,0,0,C-6,C-6,C-6,0
21520,324,0,0,F6,F6,F6,0
21521,324,0,0,Bb6,Bb6,Bb6,0
21522,324,0,0,C-6,F6,F6,0
21523,324,0,0,F6,F6,F6,0
21524,324,0,0,Bb6,Bb6,Bb6,0
21525,324,0,0,Eb6,F6,Eb6,0
21526,324,0,0,Bb6,Bb6,Bb6,0
21527,324,0,0,Eb6,Eb6,Eb6,0
21528,324,0,0,Bb6,Bb6,Bb6,0
21529,324,0,0,D-6,C-6,G6,0
21530,324,0,0,G6,G6,G6,0
21531,324,0,0,C-6,C-6,C-6,0
21532,324,0,0,F6,F6,F6,0
21533,324,0,0,Bb6,Bb6,Bb6,0
21534,324,0,0,C-6,F6,F6,0
21535,324,0,0,F6,F6,F6,0
21536,324,0,0,Bb6,Bb6,Bb6,0
21537,324,0,0,Eb6,F6,Eb6,0
21538,325,0,0,A6,A6,A6,0
21539,325,0,0,Dm7b5,D-6,Dm7b5,0
21540,325,0,0,D-6,E-,Edim7,0
21541,325,0,0,G6,G6,G6,0
21542,325,0,0,Cm7b5,Cm7b5,E6,0
21543,325,0,0,C-6,A-6,E-,0
21544,325,0,0,F6,F6,F6,0
21545,325,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21546,325,0,0,Ebm7b5,Eb6,Gbm7b5,0
21547,325,0,0,E-,Abm7b5,F6,0
21548,325,0,0,F6,A6,A6,0
21549,325,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21550,325,0,0,E-,Eb6,Bb6,0
21551,325,0,0,A6,A6,A6,0
21552,325,0,0,E-,Dm7b5,D-6,0
21553,325,0,0,A6,A6,A6,0
21554,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21555,325,0,0,D-6,E-,D-6,0
21556,325,0,0,G6,G6,G6,0
21557,325,0,0,Cm7b5,Cm7b5,E6,0
21558,325,0,0,C-6,A6,E-,0
21559,325,0,0,F6,F6,F6,0
21560,325,0,0,Bbm7b5,Bbm7b5,Bb-7,0
21561,325,0,0,Ebm7b5,Eb6,Eb-6,0
21562,325,0,0,E-,Abm7b5,F6,0
21563,325,0,0,A6,A6,A6,0
21564,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21565,325,0,0,E-,G6,Dm7b5,0
21566,325,0,0,A6,A6,A-6,0
21567,325,0,0,E-,Dm7b5,Dm7b5,0
21568,325,0,0,A6,A6,A-6,0
21569,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21570,325,0,0,D-6,E-,Dm7b5,0
21571,325,0,0,G6,G6,G6,0
21572,325,0,0,Cm7b5,Cm7b5,E6,0
21573,325,0,0,C-6,A6,E-,0
21574,325,0,0,F6,F6,F6,0
21575,325,0,0,Bbm7b5,Bbm7b5,Bb-7,0
21576,325,0,0,Ebm7b5,Eb6,Gbm7b5,0
21577,325,0,0,E-,Abm7b5,F6,0
21578,325,0,0,F6,A6,A6,0
21579,325,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21580,325,0,0,E-,Eb6,Eb6,0
21581,325,0,0,A6,A6,A6,0
21582,325,0,0,E-,Dm7b5,Dm7b5,0
21583,325,0,0,A6,A6,A6,0
21584,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21585,325,0,0,D-6,E-,Dm7b5,0
21586,325,0,0,G6,G6,G6,0
21587,325,0,0,Cm7b5,Cm7b5,E6,0
21588,325,0,0,C-6,A6,E-,0
21589,325,0,0,F6,F6,F6,0
21590,325,0,0,Bbm7b5,Bbm7b5,Bb-7,0
21591,325,0,0,Ebm7b5,Bb-6,Gbm7b5,0
21592,325,0,0,E-,Abm7b5,E-,0
21593,325,0,0,A6,A6,A6,0
21594,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21595,325,0,0,E-,G6,Dm7b5,0
21596,325,0,0,A6,A6,A-6,0
21597,325,0,0,E-,Dm7b5,Dm7b5,0
21598,325,0,0,A6,A6,A-6,0
21599,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21600,325,0,0,D-6,E-,Dm7b5,0
21601,325,0,0,G6,G6,G6,0
21602,325,0,0,Cm7b5,Cm7b5,Cm7b5,0
21603,325,0,0,C-6,A6,E-,0
21604,325,0,0,F6,F6,F6,0
21605,325,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21606,325,0,0,Ebm7b5,Bb-6,Bb6,0
21607,325,0,0,E-,Abm7b5,E-,0
21608,325,0,0,F6,A6,A6,0
21609,325,0,0,Bbm7b5,Bbm7b5,Bbm7b5,0
21610,325,0,0,E-,Eb-6,Bb6,0
21611,325,0,0,A6,A6,A6,0
21612,325,0,0,E-,Dm7b5,Dm7b5,0
21613,325,0,0,A6,A6,A6,0
21614,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21615,325,0,0,D-6,E-,Dm7b5,0
21616,325,0,0,G6,G6,G6,0
21617,325,0,0,Cm7b5,Cm7b5,E6,0
21618,325,0,0,C-6,A6,E-,0
21619,325,0,0,F6,F6,F6,0
21620,325,0,0,Bbm7b5,Bbm7b5,Bb-7,0
21621,325,0,0,Ebm7b5,Bb-6,Bb6,0
21622,325,0,0,E-,Abm7b5,E-,0
21623,325,0,0,A6,A6,A6,0
21624,325,0,0,Dm7b5,Dm7b5,Dm7b5,0
21625,325,0,0,E-,D-6,Dm7b5,0
21626,325,0,0,A6,A6,A-6,0
21627,325,0,0,E-,Dm7b5,Dm7b5,0
21628,326,0,0,Eb6,Eb6,Eb6,0
21629,326,0,0,Bb6,Bb6,Bb6,0
21630,326,0,0,Eb6,Eb6,Eb6,0
21631,326,0,0,Bb6,Bb6,Bb6,0
21632,326,0,0,G6,Eb6,G6,0
21633,326,0,0,C#sus47,C-6,C-6,0
21634,326,0,0,F6,F6,C-6,0
21635,326,0,0,Bb6,Bb6,Bb6,0
21636,326,0,0,G6,F6,F6,0
21637,326,0,0,C-6,C-6,C-6,0
21638,326,0,0,F6,F6,F6,0
21639,326,0,0,Bb6,Bb6,Bb6,0
21640,326,0,0,Eb6,F6,F6,0
21641,326,0,0,Bb6,Bb6,Bb6,0
21642,326,0,0,Eb6,Eb6,Eb6,0
21643,326,0,0,Bb6,Bb6,Bb6,0
21644,326,0,0,G6,G6,G6,0
21645,326,0,0,C#sus47,C-6,C-6,0
21646,326,0,0,F6,F6,C-6,0
21647,326,0,0,Bb6,Bb6,Bb6,0
21648,326,0,0,G6,F6,F6,0
21649,326,0,0,C-6,C-6,C-6,0
21650,326,0,0,F6,F6,F6,0
21651,326,0,0,Bb6,Bb6,Bb6,0
21652,326,0,0,Eb6,F6,F6,0
21653,326,0,0,Bb6,Bb6,Bb6,0
21654,326,0,0,Eb6,Eb6,Eb6,0
21655,326,0,0,Bb6,Bb6,Bb6,0
21656,326,0,0,G6,G6,G6,0
21657,326,0,0,C#sus47,C-6,C-6,0
21658,326,0,0,F6,F6,C-6,0
21659,326,0,0,Bb6,Bb6,Bb6,0
21660,326,0,0,G6,F6,G6,0
21661,326,0,0,C-6,C-6,C-6,0
21662,326,0,0,F6,F6,F6,0
21663,326,0,0,Bb6,Bb6,Bb6,0
21664,326,0,0,Eb6,F6,F6,0
21665,326,0,0,Bb6,Bb6,Bb6,0
21666,326,0,0,Eb6,Eb6,Eb6,0
21667,326,0,0,Bb6,Bb6,Bb6,0
21668,326,0,0,G6,G6,G6,0
21669,326,0,0,C#sus47,C-6,C-6,0
21670,326,0,0,F6,F6,C-6,0
21671,326,0,0,Bb6,Bb6,Bb6,0
21672,326,0,0,G6,F6,G6,0
21673,326,0,0,C-6,C-6,C-6,0
21674,326,0,0,F6,F6,F6,0
21675,327,0,0,Bb6,Bb6,Bb6,0
21676,327,0,0,F6,Eb6,F6,0
21677,327,0,0,Bb6,Bb6,Bb6,0
21678,327,0,0,F6,F6,F6,0
21679,327,0,0,A-6,Bb6,A-6,0
21680,327,0,0,D6,D6,D6,0
21681,327,0,0,G-6,G-6,G-6,0
21682,327,0,0,C6,C6,C6,0
21683,327,0,0,F6,F6,F6,0
21684,327,0,0,G-6,Bb6,C6,0
21685,327,0,0,C6,C6,C6,0
21686,327,0,0,F6,F6,F6,0
21687,327,0,0,Bb6,Bb6,Bb6,0
21688,327,0,0,F6,F6,F6,0
21689,327,0,0,Bb6,Bb6,Bb6,0
21690,327,0,0,F6,F6,F6,0
21691,327,0,0,A-6,Bb6,A-6,0
21692,327,0,0,D6,D6,D6,0
21693,327,0,0,G-6,G-6,G-6,0
21694,327,0,0,C6,C6,C6,0
21695,327,0,0,F6,F6,F6,0
21696,327,0,0,G-6,Bb6,C6,0
21697,327,0,0,C6,C6,C6,0
21698,327,0,0,F6,F6,F6,0
21699,327,0,0,Bb6,Bb6,Bb6,0
21700,327,0,0,F6,F6,F6,0
21701,327,0,0,Bb6,Bb6,Bb6,0
21702,327,0,0,F6,F6,F6,0
21703,327,0,0,A-6,Bb6,A-6,0
21704,327,0,0,D6,D6,D6,0
21705,327,0,0,G-6,G-6,G-6,0
21706,327,0,0,C6,C6,C6,0
21707,327,0,0,F6,F6,F6,0
21708,327,0,0,G-6,Bb6,C6,0
21709,327,0,0,C6,C6,C6,0
21710,327,0,0,F6,F6,F6,0
21711,327,0,0,Bb6,Bb6,Bb6,0
21712,327,0,0,F6,F6,F6,0
21713,327,0,0,Bb6,Bb6,Bb6,0
21714,327,0,0,F6,F6,F6,0
21715,327,0,0,A-6,Bb6,A-6,0
21716,327,0,0,D6,D6,D6,0
21717,327,0,0,G-6,G-6,G-6,0
21718,327,0,0,C6,C6,C6,0
21719,327,0,0,F6,F6,F6,0
21720,327,0,0,G-6,Bb6,C6,0
21721,327,0,0,C6,C6,C6,0
21722,327,0,0,F6,F6,F6,0
21723,327,0,0,Bb6,Bb6,Bb6,0
21724,327,0,0,F6,F6,F6,0
21725,327,0,0,Bb6,Bb6,Bb6,0
21726,327,0,0,F6,F6,F6,0
21727,327,0,0,A-6,Bb6,A-6,0
21728,327,0,0,D6,D6,D6,0
21729,327,0,0,G-6,G-6,G-6,0
21730,327,0,0,C6,C6,C6,0
21731,327,0,0,F6,F6,F6,0
21732,327,0,0,G-6,Bb6,C6,0
21733,327,0,0,C6,C6,C6,0
21734,327,0,0,F6,F6,F6,0
21735,327,0,0,Bb6,Bb6,Bb6,0
21736,327,0,0,F6,F6,F6,0
21737,327,0,0,Bb6,Bb6,Bb6,0
21738,327,0,0,F6,F6,F6,0
21739,327,0,0,A-6,Bb6,A-6,0
21740,327,0,0,D6,D6,D6,0
21741,327,0,0,G-6,G-6,G-6,0
21742,327,0,0,C6,C6,C6,0
21743,327,0,0,F6,F6,F6,0
21744,327,0,0,G-6,Bb6,C6,0
21745,327,0,0,C6,C6,C6,0
21746,327,0,0,F6,F6,F6,0
21747,327,0,0,Bb6,Bb6,Bb6,0
21748,327,0,0,F6,F6,F6,0
21749,327,0,0,Bb6,Bb6,Bb6,0
21750,327,0,0,F6,F6,F6,0
21751,327,0,0,A-6,Bb6,A-6,0
21752,327,0,0,D6,D6,D6,0
21753,327,0,0,G-6,G-6,G-6,0
21754,327,0,0,C6,C6,C6,0
21755,327,0,0,F6,F6,F6,0
21756,327,0,0,G-6,Bb6,C6,0
21757,327,0,0,C6,C6,C6,0
21758,327,0,0,F6,F6,F6,0
21759,327,0,0,Bb6,Bb6,Bb6,0
21760,328,0,0,F-6,C6,C6,0
21761,328,0,0,F-6,Bb6,Bb6,0
21762,328,0,0,Bb-6,Bb6,Bb6,0
21763,328,0,0,Eb6,Eb6,F-6,0
21764,328,0,0,Abm7b5,Ab6,Abm7b5,0
21765,328,0,0,Dbm7b5,Db6,Dbm7b5,0
21766,328,0,0,G6,Bb-6,D-6,0
21767,328,0,0,Cm7b5,C-6,Cm7b5,0
21768,328,0,0,C-6,F-6,F-6,0
21769,328,0,0,F-6,F6,F-6,0
21770,328,0,0,Bb6,Bb6,Bb6,0
21771,328,0,0,Ebm7b5,Ebm7b5,Ebm7b5,0
21772,328,0,0,Abm7b5,F-6,Abm7b5,0
21773,328,0,0,A-6,Db6,Adim7,0
21774,328,0,0,D6,D6,D6,0
21775,328,0,0,Gm7b5,Gm7b5,Gm7b5,0
21776,328,0,0,A-6,Bb6,A-6,0
21777,328,0,0,D6,D6,D6,0
21778,328,0,0,Gm7b5,Gm7b5,Gm7b5,0
21779,328,0,0,F#-,Bb6,Adim7,0
21780,328,0,0,B-7,B-7,B-7,0
21781,328,0,0,Em7b5,Em7b5,Em7b5,0
21782,328,0,0,C7,F-6,C7,0
21783,328,0,0,F-6,Fm7b5,F-6,0
21784,328,0,0,Bb-6,Bb6,Bb-6,0
21785,328,0,0,Eb6,Eb6,Eb6,0
21786,328,0,0,Abm7b5,Abm7b5,Abm7b5,0
21787,328,0,0,Dbm7b5,Dbm7b5,Adim7,0
21788,328,0,0,Db-6,Bb-6,Db-6,0
21789,328,0,0,C-6,Gb-7,Gb-7,0
21790,328,0,0,Bbsus47,F6,Bb-6,0
21791,328,0,0,Bb-6,Bb-6,Bb-6,0
21792,328,0,0,Eb6,Eb6,Eb6,0
21793,328,0,0,Abm7b5,Abm7b5,Abm7b5,0
21794,328,0,0,G6,Dbm7b5,Gdim7,0
21795,328,0,0,C6,C6,C6,0
21796,328,0,0,F-6,F-6,F-6,0
21797,329,0,0,Bb6,Bb6,Bb6,0
21798,329,0,0,F6,F6,F6,0
21799,329,0,0,Bb6,Bb6,Bb6,0
21800,329,0,0,F6,F6,F6,0
21801,329,0,0,G-6,Bb6,Bb6,0
21802,329,0,0,C6,C6,C6,0
21803,329,0,0,F6,F6,F6,0
21804,329,0,0,C6,Bb6,Bb6,0
21805,329,0,0,F6,F6,F6,0
21806,329,0,0,Bb6,Bb6,Bb6,0
21807,329,0,0,F6,F6,F6,0
21808,329,0,0,Bb6,Bb6,Bb6,0
21809,329,0,0,F6,F6,F6,0
21810,329,0,0,G-6,Bb6,Bb6,0
21811,329,0,0,C6,C6,C6,0
21812,329,0,0,F6,F6,F6,0
21813,329,0,0,C6,Bb6,Bb6,0
21814,329,0,0,F6,F6,F6,0
21815,330,0,0,A-6,G6,D-6,0
21816,330,0,0,Abm7b5,D6,D-6,0
21817,330,0,0,Db6,G-6,F6,0
21818,330,0,0,Cm7b5,G-6,Gbm7b5,0
21819,330,0,0,Eb6,A-6,Dm7b5,0
21820,330,0,0,D6,D6,E-,0
21821,330,0,0,Db6,G6,Db6,0
21822,330,0,0,Cm7b5,E6,Cm7b5,0
21823,330,0,0,A-6,A-6,Dm7b5,0
21824,330,0,0,Abm7b5,D6,D6,0
21825,330,0,0,Db6,A-6,F6,0
21826,330,0,0,Cm7b5,Gm7b5,Gb-7,0
21827,330,0,0,Bb6,A-6,Dm7b5,0
21828,330,0,0,Ab6,Ebm7b5,Cm7b5,0
21829,330,0,0,Gb-7,Db6,D-6,0
21830,330,0,0,Fm7b5,E6,B-7,0
21831,330,0,0,D-6,E6,F-6,0
21832,330,0,0,Dbm7b5,G6,G6,0
21833,330,0,0,Gb-7,E6,Cm7b5,0
21834,330,0,0,Fm7b5,Bm7b5,Bm7b5,0
21835,330,0,0,Ab6,E6,E6,0
21836,330,0,0,G6,Db6,E6,0
21837,330,0,0,Db6,C6,Cm7b5,0
21838,330,0,0,Cm7b5,Gb-7,Gbm7b5,0
21839,330,0,0,A-6,F6,F6,0
21840,330,0,0,Abm7b5,D6,D6,0
21841,330,0,0,Db6,F6,F6,0
21842,330,0,0,Cm7b5,Gb-7,Gb-7,0
21843,330,0,0,Bb6,F6,Dm7b5,0
21844,330,0,0,Ab6,Ebm7b5,Bm7b5,0
21845,330,0,0,G6,Db6,Gbm7b5,0
21846,330,0,0,Cm7b5,C6,Cm7b5,0
21847,330,0,0,A-6,F6,Dbm7b5,0
21848,330,0,0,Abm7b5,D6,D6,0
21849,330,0,0,Db6,F6,Dbm7b5,0
21850,330,0,0,Cm7b5,Gb-7,Gb-7,0
21851,330,0,0,Eb6,F6,Dm7b5,0
21852,330,0,0,D6,D6,Ab6,0
21853,330,0,0,Db6,G6,D-6,0
21854,330,0,0,Cm7b5,E6,Cm7b5,0
21855,330,0,0,A-6,F6,Dm7b5,0
21856,330,0,0,Abm7b5,D6,D6,0
21857,330,0,0,Db6,A-6,F6,0
21858,330,0,0,Cm7b5,G-6,Gb-7,0
21859,330,0,0,Bb6,F6,Dm7b5,0
21860,330,0,0,Ab6,Ebm7b5,Cm7b5,0
21861,330,0,0,Gb-7,Db6,Gbm7b5,0
21862,330,0,0,Fm7b5,E6,Cb7,0
21863,330,0,0,D-6,E6,F-6,0
21864,330,0,0,Dbm7b5,G6,G6,0
21865,330,0,0,Gb-7,E6,Cm7b5,0
21866,330,0,0,Fm7b5,Bm7b5,Bm7b5,0
21867,330,0,0,Ab6,E6,F6,0
21868,330,0,0,G6,Db6,Dbm7b5,0
21869,330,0,0,Db6,C6,Cm7b5,0
21870,330,0,0,Cm7b5,Gb-7,Cm7b5,0
21871,330,0,0,A-6,F6,Dm7b5,0
21872,330,0,0,Abm7b5,D6,D6,0
21873,330,0,0,Db6,F6,F6,0
21874,330,0,0,Cm7b5,G-6,Gb-7,0
21875,330,0,0,Bb6,F6,F6,0
21876,330,0,0,Ab6,Ebm7b5,E-,0
21877,330,0,0,G6,Db6,Dbm7b5,0
21878,330,0,0,Cm7b5,C6,Cm7b5,0
21879,330,0,0,A-6,F6,C#-,0
21880,330,0,0,Abm7b5,D6,D6,0
21881,330,0,0,Db6,F6,Dbm7b5,0
21882,330,0,0,Cm7b5,G-6,Gb-7,0
21883,330,0,0,Eb6,F6,Dm7b5,0
21884,330,0,0,D6,D6,Ab6,0
21885,330,0,0,Db6,G6,Dm7b5,0
21886,330,0,0,Cm7b5,E6,Gb-7,0
21887,330,0,0,A-6,F6,Dm7b5,0
21888,330,0,0,Ab6,D6,D6,0
21889,330,0,0,Db6,G-6,D-6,0
21890,330,0,0,Cm7b5,Gb-7,Gb-7,0
21891,330,0,0,Bb6,F6,Dm7b5,0
21892,330,0,0,Ab6,Ebm7b5,Bm7b5,0
21893,330,0,0,Gb-7,Db6,Gbm7b5,0
21894,330,0,0,Fm7b5,F6,B-7,0
21895,330,0,0,D-6,E6,F6,0
21896,330,0,0,Dbm7b5,G6,G6,0
21897,330,0,0,Gb-7,E6,Bb6,0
21898,330,0,0,Fm7b5,Bm7b5,Fm7b5,0
21899,330,0,0,Ab6,E6,D6,0
21900,330,0,0,G6,Db6,Ebm7b5,0
21901,330,0,0,Db6,C6,Cm7b5,0
21902,330,0,0,Cm7b5,Gb-7,Gbm7b5,0
21903,330,0,0,A-6,F6,C-6,0
21904,330,0,0,Abm7b5,D6,D6,0
21905,330,0,0,Db6,F6,F6,0
21906,330,0,0,Cm7b5,G-6,Gb-7,0
21907,330,0,0,Bb6,F6,Dm7b5,0
21908,330,0,0,Ab6,Ebm7b5,Eb6,0
21909,330,0,0,G6,Db6,D-6,0
21910,330,0,0,Cm7b5,C6,Cm7b5,0
21911,330,0,0,A-6,F6,F6,0
21912,330,0,0,Abm7b5,D6,D6,0
21913,330,0,0,Db6,F6,Dbm7b5,0
21914,330,0,0,Cm7b5,G-6,Gb-7,0
21915,330,0,0,Eb6,F6,Dm7b5,0
21916,330,0,0,D6,D6,Ab6,0
21917,330,0,0,Db6,G6,D-6,0
21918,330,0,0,Cm7b5,E6,Cm7b5,0
21919,330,0,0,A-6,F6,Dm7b5,0
21920,330,0,0,Abm7b5,D6,D6,0
21921,330,0,0,Db6,F6,F6,0
21922,330,0,0,Cm7b5,G-6,Gb-7,0
21923,330,0,0,Bb6,F6,Dm7b5,0
21924,330,0,0,Ab6,Ebm7b5,Cm7b5,0
21925,330,0,0,Gb-7,Db6,Gbm7b5,0
21926,330,0,0,Fm7b5,F6,Cb7,0
21927,330,0,0,D-6,E6,F-6,0
21928,330,0,0,Dbm7b5,G6,G6,0
21929,330,0,0,Gb-7,E6,G6,0
21930,330,0,0,Fm7b5,Bm7b5,Bm7b5,0
21931,330,0,0,Ab6,E6,D6,0
21932,330,0,0,G6,Db6,Gbm7b5,0
21933,330,0,0,Db6,C6,Cm7b5,0
21934,330,0,0,Cm7b5,Gb-7,Gbm7b5,0
21935,330,0,0,A-6,F6,C-6,0
21936,330,0,0,Abm7b5,D6,D6,0
21937,330,0,0,Db6,F6,F6,0
21938,330,0,0,Cm7b5,G-6,Gb-7,0
21939,330,0,0,Bb6,F6,Dm7b5,0
21940,330,0,0,Ab6,Ebm7b5,Cm7b5,0
21941,330,0,0,G6,Db6,Gbm7b5,0
21942,330,0,0,Cm7b5,C6,Cm7b5,0
21943,330,0,0,A-6,F6,F6,0
21944,330,0,0,Ab6,D6,D6,0
21945,330,0,0,Db6,G-6,D-6,0
21946,330,0,0,Cm7b5,Gb-7,Gb-7,0
21947,330,0,0,Eb6,F6,Cm7b5,0
21948,330,0,0,D6,D6,Ab6,0
21949,330,0,0,Db6,G6,D-6,0
21950,330,0,0,Cm7b5,E6,Gb-7,0
21951,330,0,0,A-6,F6,Dm7b5,0
21952,330,0,0,Abm7b5,D6,D6,0
21953,330,0,0,Db6,F6,Dbm7b5,0
21954,330,0,0,Cm7b5,G-6,Gb-7,0
21955,330,0,0,Bb6,F6,Dm7b5,0
21956,330,0,0,Ab6,Eb6,Cm7b5,0
21957,330,0,0,Gb-7,Db6,Gbm7b5,0
21958,330,0,0,Fm7b5,F6,B-7,0
21959,330,0,0,D-6,E6,F6,0
21960,330,0,0,Dbm7b5,G6,G6,0
21961,330,0,0,Ab6,E6,G6,0
21962,330,0,0,Fm7b5,Gm7b5,Dbm7b5,0
21963,330,0,0,Ab6,E6,E6,0
21964,330,0,0,G6,Db6,E6,0
